ID,Nombre,Marca,Referencia,Categoria,Tipo de Producto,Grados de alcohol,Medida,Precio_Original,Precio_Final,Descuento_%,Precio_Unidad,URL_Producto,Descripcion
900101308_2125081593,Mezcal Ojo De Tigre,Ojo de Tigre,Licores JR,Mezcal,Alcohol,N/A,750 ML,171500,171500,0%,228.67/ml,https://www.rappi.com.co/search?query=mezcal,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2121323798,Del Maguey vida mezcal 750ml,Del,Licores JR,Mezcal,Alcohol,N/A,750 ML,211400,211400,0%,281.87/ml,https://www.rappi.com.co/search?query=mezcal,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121155311,Absolut Vodka Original,Absolut,Turbo,Vodka,Alcohol,N/A,700 ML,93500,93500,0%,133.58/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848606,Combo Absolut Vodka Original + Selvati Fresa Deshidratada,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,108400,108400,0%,108400/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848607,Combo Absolut Vodka Original + Selvati Mora Deshidratada,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,108400,108400,0%,108400/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848608,Combo Absolut Vodka Original + Selvati Arándano Deshidratado,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,108400,108400,0%,108400/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848609,Combo Absolut Vodka Original + Selvati Coco Deshidratado,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,108400,108400,0%,108400/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093608427,Absolut Vodka,Absolut,Turbo,Vodka,Alcohol,N/A,350 ML,59200,59200,0%,169.15/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848616,Combo Absolut Vodka + Selvati Fresa Deshidratada,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,74100,74100,0%,74100/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848619,Combo Absolut Vodka + Selvati Arándano Deshidratado,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,74100,74100,0%,74100/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848621,Combo Absolut Vodka + Selvati Coco Deshidratado,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,74100,74100,0%,74100/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848612,Combo Absolut Vodka 1000 ml + Selvati Fresa Deshidratada,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,138600,138600,0%,138600/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848618,Combo Absolut Vodka + Selvati Mora Deshidratada,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,74100,74100,0%,74100/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848613,Combo Absolut Vodka 1000 ml + Selvati Arándano Deshidratado,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,138600,138600,0%,138600/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848628,Combo Smirnoff Vodka Red + Frutakis Uchuva Deshidratada,Smirnoff,Turbo,Vodka,Alcohol,N/A,1 COMBO,109400,109400,0%,109400/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848614,Combo Absolut Vodka 1000 ml + Selvati Coco Deshidratado,Absolut,Turbo,Vodka,Alcohol,N/A,1 COMBO,138600,138600,0%,138600/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093395994,Absolut Vodka 1000 ml,Absolut,Turbo,Vodka,Alcohol,N/A,1 L,123700,123700,0%,123.70/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848622,Combo Smirnoff Vodka Red + Selvati Fresa Deshidratada,Smirnoff,Turbo,Vodka,Alcohol,N/A,1 COMBO,109500,109500,0%,109500/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093395578,Smirnoff Vodka Red,Smirnoff,Turbo,Vodka,Alcohol,N/A,700 ML,94600,94600,0%,135.15/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848623,Combo Smirnoff Vodka Red + Selvati Mora Deshidratada,Smirnoff,Turbo,Vodka,Alcohol,N/A,1 COMBO,109500,109500,0%,109500/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126848625,Combo Smirnoff Vodka Red + Selvati Arándano Deshidratado,Smirnoff,Turbo,Vodka,Alcohol,N/A,1 COMBO,109500,109500,0%,109500/combo,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2119691865,Absolut Vodka,Absolut,Licores JR,Vodka,Alcohol,N/A,350 ML,53900,53900,0%,154/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120019894,Absolut Vodka,Absolut,Licores JR,Vodka,Alcohol,N/A,1 L,113000,113000,0%,113/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120000942,Absolut Vodka Azul,Absolut,Licores JR,Vodka,Alcohol,N/A,750 ML,87400,87400,0%,116.54/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2119979028,Absolut Mandrin Vodka,Absolut,Licores JR,Vodka,Alcohol,N/A,700 ML,92800,92800,0%,132.58/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597323,Absolut Vodka Original,Absolut,Oxxo,Vodka,Alcohol,N/A,700 ML,99600,99600,0%,142.29/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120596528,Smirnoff Vodka Red,Smirnoff,Oxxo,Vodka,Alcohol,N/A,700 ML,99900,99900,0%,142.72/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164086,Absolut Vodka Original,Absolut,LICORES EL BORRACHITO,Vodka,Alcohol,N/A,700 ML,115000,115000,0%,164.29/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164092,Absolut Mandrin Vodka,Absolut,LICORES EL BORRACHITO,Vodka,Alcohol,N/A,700 ML,120000,120000,0%,171.43/ml,https://www.rappi.com.co/search?query=vodka,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093618749,Smirnoff Ice Manzana Verde coctel listo para tomar lata 250 ml pack x4 und,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,250 ML,20700,20700,0%,82.80/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093569341,Smirnoff Ice Cóctel de Sabor Manzana Verde,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,275 ML,22800,22800,0%,82.91/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093569044,Smirnoff Ice Cóctel con Vodka Sabor Original,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,275 ML,22800,22800,0%,82.91/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2120786665,Smirnoff Ice Coctel Sabor Green Apple,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,275 ML,6200,6200,0%,22.55/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2126368971,Coctel smirnoff tamarindo lata 350 ml,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,350 ML,8300,8300,0%,23.72/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121214400,Smirnoff Ice Bebida a Base de Vodka Sabor Original,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,275 ML,6200,6200,0%,22.55/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2093395888,Smirnoff x1 Lulo vodka saborizado listo para tomar 750 ml,Smirnoff,Turbo,Smirnoff,Alcohol,N/A,750 ML,52200,52200,0%,69.60/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2119709663,Smirnoff Ice Manzana Verde coctel listo para tomar lata 250 ml pack x4 und,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,250 ML,19990,19990,0%,79.96/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120172755,Smirnoff Ice Cóctel con Vodka Sabor Original,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,275 ML,21990,21990,0%,79.97/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120726981,Smirnoff Ice Cóctel de Sabor Manzana Verde,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,275 ML,21990,21990,0%,79.97/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120468389,Smirnoff Ice Bebida a Base de Vodka Sabor Original,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,275 ML,5990,5990,0%,21.79/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2121296929,Smirnoff Ice Cóctel Sabor a Manzana Verde,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,250 ML,5490,5490,0%,21.96/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2126371820,Coctel smirnoff tamarindo lata 350 ml,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,350 ML,7890,7890,0%,22.55/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120138254,Smirnoff Ice Coctel Sabor Green Apple,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,275 ML,5990,5990,0%,21.79/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2121526562,Smirnoff X1 Vodka Sabor a Lulo,Smirnoff,Jumbo,Smirnoff,Alcohol,N/A,1 L,56290,56290,0%,56.29/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125271307,Smirnoff Ice Manzana Verde coctel listo para tomar lata 250 ml pack x4 und,Smirnoff,Oxxo,Smirnoff,Alcohol,N/A,250 ML,21000,21000,0%,84/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2126371869,Coctel smirnoff tamarindo lata 350 ml,Smirnoff,Oxxo,Smirnoff,Alcohol,N/A,350 ML,7900,7900,0%,22.58/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597128,Smirnoff Ice Coctel Sabor Green Apple,Smirnoff,Oxxo,Smirnoff,Alcohol,N/A,275 ML,6000,6000,0%,21.82/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597438,Smirnoff Ice Bebida a Base de Vodka Sabor Original,Smirnoff,Oxxo,Smirnoff,Alcohol,N/A,275 ML,6000,6000,0%,21.82/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125263117,Smirnoff Vodka Ice Original,Smirnoff,Oxxo,Smirnoff,Alcohol,N/A,1000 ML,21000,21000,0%,21/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120009300,Smirnoff Ice Bebida a Base de Vodka Sabor Original,Smirnoff,Licores JR,Smirnoff,Alcohol,N/A,275 ML,7200,7200,0%,26.19/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120878388,Smirnoff x1 Lulo vodka saborizado listo para tomar 750 ml,Smirnoff,Licores JR,Smirnoff,Alcohol,N/A,750 ML,48500,48500,0%,64.67/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900474579_2125986376,Smirnoff Spicy Tamarind 750 ml,Smirnoff,Licores C & C,Smirnoff,Alcohol,N/A,750 ML,70000,65800,6%,87.74/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Licores C & C (LICORES C Y C) | Zona: Chicó / Chapinero / Zona Rosa
900474579_2125986372,Smirnoff X1 Lulo Vodka,Smirnoff,Licores C & C,Smirnoff,Alcohol,N/A,750 ML,70000,65800,6%,87.74/ml,https://www.rappi.com.co/search?query=smirnoff,Tienda Rappi: Licores C & C (LICORES C Y C) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2121688389,Grey Goose Vodka Imported,Grey Goose,Turbo,Grey goose,Alcohol,N/A,700 ML,249100,199280,20%,284.69/ml,https://www.rappi.com.co/search?query=grey%20goose,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122798599,Ladoga Vodka Ruso Botella 700 mL,Ladoga,Oxxo,Grey goose,Alcohol,N/A,700 ML,74900,74900,0%,107/ml,https://www.rappi.com.co/search?query=grey%20goose,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122798597,Like Fresh Vodka Apple Botella 300 mL,Like,Oxxo,Grey goose,Alcohol,N/A,300 ML,5000,5000,0%,16.67/ml,https://www.rappi.com.co/search?query=grey%20goose,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2123186244,Vodka Samarskaya Bot 700 Ml,Vodka,Licores JR,Grey goose,Alcohol,N/A,700 ML,37400,37400,0%,53.43/ml,https://www.rappi.com.co/search?query=grey%20goose,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120038541,Absolut Vodka 1000 ml,Absolut,Jumbo,Grey goose,Alcohol,N/A,1 L,118900,118900,0%,118.90/ml,https://www.rappi.com.co/search?query=grey%20goose,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900047171_679622,Corona 350 ml,Corona,Monchis,Belvedere,Alcohol,N/A,1 UND,20000,20000,0%,20000.0,https://www.rappi.com.co/search?query=belvedere,Tienda Rappi: Monchis | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093395559,Bombay Sapphire Ginebra London Dry,Bombay Sapphire,Turbo,Ginebra,Alcohol,N/A,700 ML,154900,123920,20%,177.03/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2121155181,Tanqueray London Dry Gin ginebra 700 ml,Tanqueray,Turbo,Ginebra,Alcohol,N/A,700 ML,154900,154900,0%,221.29/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093395722,Gordon's Dry Gin 700ML,Gordon's,Turbo,Ginebra,Alcohol,N/A,700 ML,85700,85700,0%,122.43/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900165860_2093395716,Beefeater Ginebra,Beefeater,Turbo,Ginebra,Alcohol,N/A,700 ML,153900,153900,0%,219.86/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Turbo (Turbo Fresh) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122238530,Bombay Sapphire Ginebra Bramble 700 mL,Bombay Sapphire,Licores JR,Ginebra,Alcohol,N/A,700 ML,142600,142600,0%,203.72/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120112138,Bombay Sapphire Ginebra 1L,Bombay Sapphire,Licores JR,Ginebra,Alcohol,N/A,1 L,178800,178800,0%,178.80/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122238565,Bombay Sapphire Ginebra London Dry,Bombay Sapphire,Licores JR,Ginebra,Alcohol,N/A,700 ML,131700,131700,0%,188.15/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120878373,Tanqueray London Dry Gin ginebra 700 ml,Tanqueray,Licores JR,Ginebra,Alcohol,N/A,700 ML,155500,155500,0%,222.15/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122572484,Ginebra Perigans Bot 700 Ml,Ginebra,Licores JR,Ginebra,Alcohol,N/A,700 ML,39600,39600,0%,56.58/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120885494,Beefeater 24 Ginebra,Beefeater,Licores JR,Ginebra,Alcohol,N/A,700 ML,267100,267100,0%,381.58/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120044558,Bulldog Ginebra London Dry,Bulldog,Licores JR,Ginebra,Alcohol,N/A,750 ML,173900,173900,0%,231.87/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122015551,Ginebra Kinross Berry Pink,Ginebra,Licores JR,Ginebra,Alcohol,N/A,750 ML,85300,85300,0%,113.74/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120073994,Beefeater Pink Ginebra,Beefeater,Licores JR,Ginebra,Alcohol,N/A,700 ML,164800,164800,0%,235.43/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120014538,Beefeater Ginebra,Beefeater,Licores JR,Ginebra,Alcohol,N/A,1 L,189100,189100,0%,189.10/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2125903509,Ginebra Canaima,Ginebra,Licores JR,Ginebra,Alcohol,N/A,750 ML,169000,169000,0%,225.34/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2119933987,Beefeater Ginebra,Beefeater,Licores JR,Ginebra,Alcohol,N/A,350 ML,78900,78900,0%,225.43/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122238595,Mg Gin Ebra Clásica,Mg,Licores JR,Ginebra,Alcohol,N/A,700 ML,131700,131700,0%,188.15/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122015534,Ginebra Kinross Botánica,Ginebra,Licores JR,Ginebra,Alcohol,N/A,700 ML,49300,49300,0%,70.43/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2122238503,Hendricks Ginebra,Hendricks,Licores JR,Ginebra,Alcohol,N/A,750 ML,241700,241700,0%,322.27/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2120075373,Monkey 47 Ginebra Schwarzwald Dry,Monkey,Licores JR,Ginebra,Alcohol,N/A,500 ML,266500,266500,0%,533/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900423958_2120803032,Bombay Sapphire Ginebra London Dry,Bombay Sapphire,Jumbo,Ginebra,Alcohol,N/A,700 ML,148990,148990,0%,212.85/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Jumbo (Jumbo Mt Mascotas) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597075,Gordon's Dry Gin 700ML,Gordon's,Oxxo,Ginebra,Alcohol,N/A,700 ML,90100,90100,0%,128.72/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2120597279,Tanqueray Ginebra London Dry Gin,Tanqueray,Oxxo,Ginebra,Alcohol,N/A,375 ML,94300,94300,0%,251.47/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164078,Gordon's Dry Gin 700ML,Gordon's,LICORES EL BORRACHITO,Ginebra,Alcohol,N/A,700 ML,95000,95000,0%,135.72/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
900479515_2126164077,Gordon's Ginebra Premium Pink Frambuesa,Gordon's,LICORES EL BORRACHITO,Ginebra,Alcohol,N/A,700 ML,125000,125000,0%,178.58/ml,https://www.rappi.com.co/search?query=ginebra,Tienda Rappi: LICORES EL BORRACHITO | Zona: Chicó / Chapinero / Zona Rosa
